,Ano,Mes,PaisDestino,DeptoOrigen,CantidadUnidades,ValorMilespesos,Toneladas,date
15417,2016,Apr,Libano,Huila,19915,182656,20,Apr 2016
15418,2016,Apr,Macao,Caldas,826,73727,1,Apr 2016
15419,2016,Apr,Malasia,Antioquia,55195,1237032,55,Apr 2016
15420,2016,Apr,Malasia,Narino,153988,1338177,154,Apr 2016
15421,2016,Apr,Marruecos,Risaralda,57738,516360,58,Apr 2016
15422,2016,Apr,Mexico,Antioquia,3670,379560,4,Apr 2016
15423,2016,Apr,Mexico,Bogota,5702,201154,6,Apr 2016
15424,2016,Apr,Mexico,Caldas,339662,4215264,340,Apr 2016
15425,2016,Apr,Mexico,Huila,59899,525768,60,Apr 2016
15426,2016,Apr,Mexico,Quindio,38683,278951,39,Apr 2016
15427,2016,Apr,Mexico,Risaralda,252506,1576143,253,Apr 2016
15428,2016,Apr,Mexico,Tolima,38472,333280,38,Apr 2016
15429,2016,Apr,Mexico,Valle del Cauca,77030,663441,77,Apr 2016
15430,2016,Apr,Noruega,Antioquia,183315,1698698,183,Apr 2016
15431,2016,Apr,Noruega,Bogota,38537,402068,39,Apr 2016
15432,2016,Apr,Noruega,Caldas,341372,2956182,341,Apr 2016
15433,2016,Apr,Noruega,Cauca,79670,702384,80,Apr 2016
15434,2016,Apr,Noruega,Huila,563643,4829962,564,Apr 2016
15435,2016,Apr,Noruega,Santander,192685,1786877,193,Apr 2016
15436,2016,Apr,Noruega,Valle del Cauca,9319,119248,9,Apr 2016
15437,2016,Apr,Nueva Zelandia,Antioquia,19250,168421,19,Apr 2016
15438,2016,Apr,Nueva Zelandia,Caldas,33427,923022,33,Apr 2016
15439,2016,Apr,Nueva Zelandia,Cauca,19242,219892,19,Apr 2016
15440,2016,Apr,Nueva Zelandia,Huila,57640,511390,58,Apr 2016
15441,2016,Apr,Nueva Zelandia,Magdalena,52465,786487,52,Apr 2016
15442,2016,Apr,Nueva Zelandia,Quindio,19930,173746,20,Apr 2016
15443,2016,Apr,Nueva Zelandia,Tolima,57840,447297,58,Apr 2016
15444,2016,Apr,Nueva Zelandia,Valle del Cauca,36536,500534,37,Apr 2016
15445,2016,Apr,Paises Bajos,Antioquia,76836,689957,77,Apr 2016
15446,2016,Apr,Paises Bajos,Caldas,21003,177177,21,Apr 2016
15447,2016,Apr,Paises Bajos,Cauca,9830,81698,10,Apr 2016
15448,2016,Apr,Paises Bajos,Huila,187154,1737785,187,Apr 2016
15449,2016,Apr,Paises Bajos,Quindio,42626,392612,43,Apr 2016
15450,2016,Apr,Paises Bajos,Risaralda,122267,1234021,122,Apr 2016
15451,2016,Apr,Panama,Antioquia,7621,235210,8,Apr 2016
15452,2016,Apr,Panama,Bogota,4774,148589,5,Apr 2016
15453,2016,Apr,Peru,Antioquia,2492,78819,2,Apr 2016
15454,2016,Apr,Peru,Caldas,14382,549955,14,Apr 2016
15455,2016,Apr,Peru,Cundinamarca,13030,1238316,13,Apr 2016
15456,2016,Apr,Peru,Quindio,2177,70987,2,Apr 2016
15457,2016,Apr,Peru,Valle del Cauca,149944,2578444,150,Apr 2016
15458,2016,Apr,Polonia,Caldas,107800,2254823,108,Apr 2016
15459,2016,Apr,Polonia,Risaralda,4851,123653,5,Apr 2016
15460,2016,Apr,Polonia,Valle del Cauca,38481,330031,38,Apr 2016
